stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
HGNR1,"Haute Gournière",,47.267385,-1.545713,,,0,HGNR,2
HGNR2,"Haute Gournière",,47.267890,-1.545862,,,0,HGNR,2
HILE1,"Haute Île",,47.193911,-1.555452,,,0,HILE,2
HILE2,"Haute Île",,47.194769,-1.556379,,,0,HILE,2
HIND1,"Haute-Indre",,47.195409,-1.649821,,,0,HIND,2
HIND2,"Haute-Indre",,47.194445,-1.649836,,,0,HIND,2
HIPP1,"Hippodrome",,47.247036,-1.567361,,,0,HIPP,1
HIPP2,"Hippodrome",,47.247619,-1.567781,,,0,HIPP,1
HLAN1,"Haute Lande",,47.154773,-1.523453,,,0,HLAN,1
HLAN2,"Haute Lande",,47.153917,-1.523684,,,0,HLAN,1
HLLR1,"Hillière",,47.287749,-1.430019,,,0,HLLR,2
HMLL1,"Houmaille",,47.189024,-1.586932,,,0,HMLL,2
HMLL2,"Houmaille",,47.189071,-1.587009,,,0,HMLL,1
HODI1,"Hôtel Dieu",,47.212112,-1.553492,,,0,HODI,1
HODI2,"Hôtel Dieu",,47.211508,-1.552937,,,0,HODI,1
HODI3,"Hôtel Dieu",,47.212831,-1.552137,,,0,HODI,1
HODI4,"Hôtel Dieu",,47.212325,-1.552970,,,0,HODI,1
HODI5,"Hôtel Dieu",,47.212176,-1.552460,,,0,HODI,2
HODI6,"Hôtel Dieu",,47.212451,-1.553386,,,0,HODI,1
HOGR1,"Hongrie",,47.215943,-1.524115,,,0,HOGR,1
HOGR2,"Hongrie",,47.215985,-1.523774,,,0,HOGR,1
HOSE1,"Housseau",,47.281046,-1.498364,,,0,HOSE,1
HOSE2,"Housseau",,47.280817,-1.498496,,,0,HOSE,1
HPLA1,"Hôpital Laënnec",,47.236874,-1.640904,,,0,HPLA,1
HREG1,"Hôtel de Région",,47.210354,-1.526183,,,0,HREG,1
HREG2,"Hôtel de Région",,47.210373,-1.525995,,,0,HREG,2
HRLL1,"Hérelle",,47.201415,-1.586632,,,0,HRLL,1
HRLL2,"Hérelle",,47.201590,-1.586741,,,0,HRLL,1
HVCQ1,"Mairie de Carquefou",,47.298913,-1.490320,,,0,HVCQ,1
HVCQ2,"Mairie de Carquefou",,47.298819,-1.491588,,,0,HVCQ,1
HVCQ3,"Mairie de Carquefou",,47.298894,-1.490482,,,0,HVCQ,1
HVNA1,"Hôtel de Ville",,47.217826,-1.554443,,,0,HVNA,2
HVNA2,"Hôtel de Ville",,47.217756,-1.554252,,,0,HVNA,2
ICAM1,"ICAM",,47.273604,-1.501878,,,0,ICAM,2
ICAM2,"ICAM",,47.273740,-1.501896,,,0,ICAM,2
ICOU1,"ICO",,47.238527,-1.638252,,,0,ICOU,1
IDFR1,"Île de France",,47.169394,-1.467829,,,0,IDFR,1
IDLO2,"Îles de Loire",,47.210300,-1.490213,,,0,IDLO,1
IDNA1,"Île de Nantes",,47.206319,-1.538926,,,0,IDNA,1
IDNA2,"Île de Nantes",,47.205957,-1.538798,,,0,IDNA,1
IMPR1,"Imprimeurs",,47.238653,-1.670065,,,0,IMPR,2
IMPR2,"Imprimeurs",,47.238622,-1.670258,,,0,IMPR,2
INLA1,"Internat Laënnec",,47.234997,-1.640600,,,0,INLA,2
INLA2,"Internat Laënnec",,47.235053,-1.641031,,,0,INLA,2
INRE1,"Indre",,47.201425,-1.668591,,,0,INRE,1
INRE2,"Indre",,47.201216,-1.668330,,,0,INRE,1
IROI1,"Iroise",,47.248346,-1.536410,,,0,IROI,1
IROI2,"Iroise",,47.248215,-1.536503,,,0,IROI,1
ISLE1,"Islettes",,47.263330,-1.476154,,,0,ISLE,2
ISLE2,"Islettes",,47.263355,-1.476366,,,0,ISLE,2
IUTH1,"IUT",,47.297871,-1.505076,,,0,IUTH,1
IUTH2,"IUT",,47.297911,-1.504413,,,0,IUTH,1
JAL98,"Jalière",,47.263903,-1.596189,,,0,JALI,1
JAL99,"Jalière",,47.263688,-1.596258,,,0,JALI,1
JALI3,"Jalière",,47.263904,-1.596196,,,0,JALI,1
JALI4,"Jalière",,47.263690,-1.596264,,,0,JALI,1
JAME1,"Jamet",,47.209977,-1.602540,,,0,JAME,1
JAME2,"Jamet",,47.210110,-1.603161,,,0,JAME,1
JAME3,"Jamet",,47.210319,-1.602437,,,0,JAME,2
JAME4,"Jamet",,47.210012,-1.602797,,,0,JAME,1
JANA1,"Jaunais",,47.176039,-1.533766,,,0,JANA,1
JANA2,"Jaunais",,47.175928,-1.533721,,,0,JANA,1
JAPY1,"Japy",,47.259355,-1.511794,,,0,JAPY,1
JAPY2,"Japy",,47.259915,-1.510393,,,0,JAPY,1
JARI1,"Jarriais",,47.212940,-1.718331,,,0,JARI,1
JARI2,"Jarriais",,47.212908,-1.719027,,,0,JARI,1
JAUR1,"Jacqueline Auriol",,47.271171,-1.471797,,,0,JAUR,1
JAUR2,"Jacqueline Auriol",,47.271411,-1.471395,,,0,JAUR,1
JBAR2,"Jean Bart",,47.199692,-1.676506,,,0,JBAR,2
JBNA1,"Jeanne Bernard",,47.235274,-1.591336,,,0,JBNA,1
JBNA2,"Jeanne Bernard",,47.235904,-1.590668,,,0,JBNA,1
JCAR1,"Jacques Cartier",,47.223896,-1.636229,,,0,JCAR,1
JCAR2,"Jacques Cartier",,47.224001,-1.636523,,,0,JCAR,1
JCOU1,"Joncours",,47.219953,-1.586780,,,0,JCOU,1
JCOU2,"Joncours",,47.220660,-1.586255,,,0,JCOU,1
JDGA1,"Jardins de Gaïa",,47.157284,-1.678227,,,0,JDGA,2
JDGA2,"Jardins de Gaïa",,47.157568,-1.678229,,,0,JDGA,2
JFER1,"Jules Ferry",,47.250726,-1.487511,,,0,JFER,2
JFER2,"Jules Ferry",,47.250857,-1.487420,,,0,JFER,2
JFRA1,"Jean Fraix",,47.186045,-1.541956,,,0,JFRA,1
JFRA2,"Jean Fraix",,47.186567,-1.542402,,,0,JFRA,1
JGUE1,"Jaguère",,47.175580,-1.567880,,,0,JGUE,1
JGUE2,"Jaguère",,47.175510,-1.567646,,,0,JGUE,1
JHDI1,"Jahardières",,47.125389,-1.642819,,,0,JHDI,2
JHDI2,"Jahardières",,47.125302,-1.642884,,,0,JHDI,2
JJCE1,"Jean Jaurès",,47.301276,-1.549801,,,0,JJCE,2
JJCE2,"Jean Jaurès",,47.301222,-1.549762,,,0,JJCE,1
JJNA1,"Jean Jaurès",,47.218752,-1.560524,,,0,JJNA,1
JJNA2,"Jean Jaurès",,47.218362,-1.560060,,,0,JJNA,1
JLIE1,"Joliverie",,47.189866,-1.519457,,,0,JLIE,1
JLVE1,"Joliverie",,47.189656,-1.517248,,,0,JLVE,1
JLVE2,"Joliverie",,47.189579,-1.516985,,,0,JLVE,1
JLVE3,"Joliverie",,47.189553,-1.517502,,,0,JLVE,2
JLVE4,"Joliverie",,47.189672,-1.516612,,,0,JLVE,2
JLVE5,"Joliverie",,47.189985,-1.519361,,,0,JLVE,1
JLVE6,"Joliverie",,47.189847,-1.519345,,,0,JLVE,1
JMAC1,"Jean Macé",,47.199468,-1.588977,,,0,JMAC,1
JMAC2,"Jean Macé",,47.200546,-1.589282,,,0,JMAC,1
JMLI1,"Jean Moulin",,47.207144,-1.599946,,,0,JMLI,1
JMLI2,"Jean Moulin",,47.206796,-1.600541,,,0,JMLI,1
JMLI3,"Jean Moulin",,47.207201,-1.599508,,,0,JMLI,1
JMLI4,"Jean Moulin",,47.207303,-1.599997,,,0,JMLI,1
JMON1,"Jean Monnet",,47.166204,-1.465166,,,0,JMON,2
JNAI1,"Jaunaie",,47.219709,-1.727223,,,0,JNAI,1
JNAI2,"Jaunaie",,47.219495,-1.727311,,,0,JNAI,1
JNAI3,"Jaunaie",,47.218990,-1.727992,,,0,JNAI,1
JNAI4,"Jaunaie",,47.218883,-1.727838,,,0,JNAI,1
JNEA1,"Jauneau",,47.273763,-1.450149,,,0,JNEA,2
JNIG1,"Jean Ingres",,47.222138,-1.596022,,,0,JNIG,1
JNIG2,"Jean Ingres",,47.222374,-1.596805,,,0,JNIG,1
JNLI1,"Jonelière",,47.251732,-1.540770,,,0,JNLI,2
JOTE1,"Jouetterie",,47.131461,-1.662484,,,0,JOTE,2
JOTE2,"Jouetterie",,47.131826,-1.662872,,,0,JOTE,2
JPER1,"Jean Perrin",,47.181023,-1.560594,,,0,JPER,1
JPER2,"Jean Perrin",,47.181262,-1.560705,,,0,JPER,1
JPTR1,"Jupiter",,47.284378,-1.455792,,,0,JPTR,2
JPTR2,"Jupiter",,47.284869,-1.456015,,,0,JPTR,2
JROS1,"Jean Rostand",,47.246207,-1.594045,,,0,JROS,1
JROS2,"Jean Rostand",,47.245906,-1.593794,,,0,JROS,1
JTIC1,"Justice",,47.209491,-1.630998,,,0,JTIC,1
JTIC2,"Justice",,47.209447,-1.631636,,,0,JTIC,1
JUIV1,"Juiverie",,47.210724,-1.624730,,,0,JUIV,1
JUIV2,"Juiverie",,47.210851,-1.624918,,,0,JUIV,1
JUME1,"Jumelière",,47.294308,-1.487638,,,0,JUME,1
JUME2,"Jumelière",,47.294600,-1.487495,,,0,JUME,2
JVAL1,"Jules Vallès",,47.173252,-1.571161,,,0,JVAL,1
JVAL2,"Jules Vallès",,47.173430,-1.570811,,,0,JVAL,1
JVNA1,"Jules Verne",,47.248663,-1.517214,,,0,JVNA,1
JVNA2,"Jules Verne",,47.248804,-1.517289,,,0,JVNA,1
KERE1,"Keren",,47.244766,-1.533312,,,0,KERE,1
KERE2,"Keren",,47.244430,-1.533725,,,0,KERE,1
KOEN1,"Koenig",,47.198091,-1.615599,,,0,KOEN,2
KOEN2,"Koenig",,47.198081,-1.615443,,,0,KOEN,2
KOUF1,"Koufra",,47.250090,-1.529833,,,0,KOUF,1
KOUF2,"Koufra",,47.249357,-1.530093,,,0,KOUF,1
KOUF3,"Koufra",,47.250350,-1.531126,,,0,KOUF,1
KOUF4,"Koufra",,47.250200,-1.530240,,,0,KOUF,1
LABE1,"Lac de Beaulieu",,47.219410,-1.693109,,,0,LABE,1
LABE2,"Lac de Beaulieu",,47.219354,-1.692426,,,0,LABE,1
LACH1,"L'Arche",,47.212888,-1.708616,,,0,LACH,1
LACH2,"L'Arche",,47.212844,-1.708374,,,0,LACH,1
LADO1,"Ladoumègue",,47.296110,-1.486523,,,0,LADO,2
LADO2,"Ladoumègue",,47.295825,-1.486722,,,0,LADO,2
LAGE1,"Largeau",,47.195588,-1.510099,,,0,LAGE,2
LAGE2,"Largeau",,47.194978,-1.510879,,,0,LAGE,2
LAGE3,"Largeau",,47.195503,-1.510819,,,0,LAGE,2
LAGE4,"Largeau",,47.194970,-1.510005,,,0,LAGE,2
LAHA1,"La Haie",,47.260925,-1.475097,,,0,LAHA,2
LAHA2,"La Haie",,47.261274,-1.475135,,,0,LAHA,1
LAIL1,"Les Ailes",,47.170249,-1.575626,,,0,LAIL,2
LAIL2,"Les Ailes",,47.171213,-1.574128,,,0,LAIL,1
LALL1,"Lallié",,47.227962,-1.544864,,,0,LALL,1
LALL2,"Lallié",,47.226733,-1.546420,,,0,LALL,1
LAMA1,"Lamartine",,47.216526,-1.578613,,,0,LAMA,2
LAMA2,"Lamartine",,47.216494,-1.578867,,,0,LAMA,2
LAN99,"Launay",,47.265141,-1.631395,,,0,LANA,2
LANA1,"Launay",,47.265438,-1.632147,,,0,LANA,1
LANA2,"Launay",,47.265520,-1.632335,,,0,LANA,1
LAUR1,"Lauriers",,47.204657,-1.604794,,,0,LAUR,1
LAUR2,"Lauriers",,47.204924,-1.605213,,,0,LAUR,1
LAXX1,"La Croix",,47.165259,-1.486736,,,0,LAXX,1
LAXX2,"La Croix",,47.165290,-1.486965,,,0,LAXX,1
LBAU1,"Les Bauches",,47.263394,-1.677362,,,0,LBAU,1
LBAU2,"Les Bauches",,47.263296,-1.677244,,,0,LBAU,1
LBER1,"Lindbergh",,47.155069,-1.598372,,,0,LBER,2
LBER2,"Lindbergh",,47.155674,-1.597961,,,0,LBER,2
LBOS1,"La Brosse",,47.332980,-1.569602,,,0,LBOS,2
LBOS2,"La Brosse",,47.333070,-1.569863,,,0,LBOS,2
LBPI1,"L'Ébaupin",,47.171581,-1.509980,,,0,LBPI,1
LBPI2,"L'Ébaupin",,47.171597,-1.509826,,,0,LBPI,1
LBUS1,"Les Buissons",,47.278242,-1.443641,,,0,LBUS,2
LCAR1,"Le Cardo",,47.261735,-1.584546,,,0,LCAR,1
LCAR2,"Le Cardo",,47.261938,-1.583950,,,0,LCAR,1
LCAR3,"Le Cardo",,47.261764,-1.584234,,,0,LCAR,1
LCAR4,"Le Cardo",,47.261653,-1.584478,,,0,LCAR,1
LCAR5,"Le Cardo",,47.261815,-1.584429,,,0,LCAR,1
LCAR6,"Le Cardo",,47.261949,-1.584148,,,0,LCAR,1
LCBU1,"Le Corbusier",,47.190105,-1.568589,,,0,LCBU,1
LCBU2,"Le Corbusier",,47.190214,-1.568573,,,0,LCBU,2
LCEE1,"La Carrée",,47.168533,-1.543903,,,0,LCEE,1
LCEE2,"La Carrée",,47.168339,-1.543210,,,0,LCEE,1
LCEE3,"La Carrée",,47.168911,-1.542872,,,0,LCEE,1
LCEE4,"La Carrée",,47.168709,-1.543034,,,0,LCEE,1
LCLE1,"La Coulée",,47.260142,-1.574759,,,0,LCLE,1
LCLE2,"La Coulée",,47.259488,-1.575024,,,0,LCLE,1
LCNE1,"Le Chêne",,47.165226,-1.484394,,,0,LCNE,1
LCNE2,"Le Chêne",,47.165263,-1.484253,,,0,LCNE,1
LCOG1,"La Cogne",,47.287612,-1.556758,,,0,LCOG,1
LCOG2,"La Cogne",,47.286857,-1.557391,,,0,LCOG,2
LCSE1,"La Close",,47.240872,-1.572720,,,0,LCSE,1
LCSE2,"La Close",,47.241699,-1.573627,,,0,LCSE,1
LCTE1,"La Côte",,47.282211,-1.560359,,,0,LCTE,1
LCTE2,"La Côte",,47.282110,-1.560605,,,0,LCTE,1
LDAS1,"Landas",,47.169324,-1.510749,,,0,LDAS,2
LDAS2,"Landas",,47.168824,-1.511488,,,0,LDAS,2
LDRE1,"Landreau",,47.232471,-1.516006,,,0,LDRE,1
LDRE2,"Landreau",,47.232173,-1.516233,,,0,LDRE,1
LDRE3,"Landreau",,47.231546,-1.515914,,,0,LDRE,2
LDRE4,"Landreau",,47.231545,-1.516049,,,0,LDRE,2
LEBP1,"L'Ebaupin",,47.284287,-1.443885,,,0,LEBP,2
LECH2,"Lechat",,47.204110,-1.580942,,,0,LECH,1
LECH3,"Lechat",,47.203495,-1.581207,,,0,LECH,1
LEGU1,"Leygues",,47.203331,-1.541410,,,0,LEGU,1
LEGU2,"Leygues",,47.203181,-1.542092,,,0,LEGU,1
LEVO1,"Levoyer",,47.194422,-1.580990,,,0,LEVO,1
LEVO2,"Levoyer",,47.193902,-1.581865,,,0,LEVO,1
LFAU1,"Les Faulx",,47.157419,-1.522571,,,0,LFAU,1
LFAU2,"Les Faulx",,47.157209,-1.522761,,,0,LFAU,1
LFER1,"La Ferme",,47.264157,-1.679411,,,0,LFER,2
LFER2,"La Ferme",,47.264219,-1.680265,,,0,LFER,1
LFLE1,"Laurier Fleuri",,47.187408,-1.484302,,,0,LFLE,2
LFLE2,"Laurier Fleuri",,47.187569,-1.484880,,,0,LFLE,2
LFLE3,"Laurier Fleuri",,47.187851,-1.483362,,,0,LFLE,2
LFLE4,"Laurier Fleuri",,47.188394,-1.483697,,,0,LFLE,1
LFOR1,"La Forêt",,47.148995,-1.640687,,,0,LFOR,1
LFOR2,"La Forêt",,47.149476,-1.639387,,,0,LFOR,1
LFVR1,"Lefeuvre",,47.266685,-1.495048,,,0,LFVR,2
LFVR2,"Lefeuvre",,47.266841,-1.495044,,,0,LFVR,2
LGAR1,"La Garde",,47.255287,-1.508443,,,0,LGAR,2
LGAR2,"La Garde",,47.255749,-1.509085,,,0,LGAR,1
LGOF1,"Le Goffic",,47.229978,-1.563178,,,0,LGOF,1
LGOF2,"Le Goffic",,47.230873,-1.563784,,,0,LGOF,1
LGRI1,"La Grille",,47.250968,-1.481209,,,0,LGRI,1
LGRI2,"La Grille",,47.251003,-1.482020,,,0,LGRI,1
LGTH1,"Lagathu",,47.180366,-1.536544,,,0,LGTH,1
LGTH2,"Lagathu",,47.181222,-1.537231,,,0,LGTH,1
LHAC1,"La Hache",,47.262295,-1.498926,,,0,LHAC,2
LHAC2,"La Hache",,47.262144,-1.499002,,,0,LHAC,1
LHE99,"La Herdrie",,47.197881,-1.452356,,,0,LHER,2
LHER1,"La Herdrie",,47.197800,-1.454118,,,0,LHER,1
LHIE1,"La Haie",,47.289949,-1.542301,,,0,LHIE,2
LHIE2,"La Haie",,47.290150,-1.542557,,,0,LHIE,1
LHLE1,"Le Halleray",,47.269824,-1.456591,,,0,LHLE,1
LHOU1,"La Houssais",,47.174236,-1.553694,,,0,LHOU,1
LHOU2,"La Houssais",,47.173636,-1.553002,,,0,LHOU,2
LHPI1,"L'Hôpitau",,47.271960,-1.551652,,,0,LHPI,1
LHPI2,"L'Hôpitau",,47.272220,-1.551662,,,0,LHPI,1
LIBE1,"Libération",,47.177552,-1.678792,,,0,LIBE,2
LIBE2,"Libération",,47.177296,-1.679046,,,0,LIBE,2
LILA1,"Lilas",,47.137733,-1.468853,,,0,LILA,2
LILA2,"Lilas",,47.137570,-1.468255,,,0,LILA,2
LION1,"Lionnière",,47.218221,-1.696268,,,0,LION,1
LION2,"Lionnière",,47.218660,-1.695982,,,0,LION,1
LIPP1,"Lippmann",,47.238344,-1.521287,,,0,LIPP,2
LIPP2,"Lippmann",,47.238966,-1.520357,,,0,LIPP,2
LITT1,"Littré",,47.217687,-1.582471,,,0,LITT,1
LITT2,"Littré",,47.217802,-1.582318,,,0,LITT,1
LJOS1,"Léon Jost",,47.236339,-1.563269,,,0,LJOS,1
LJOS2,"Léon Jost",,47.235829,-1.563437,,,0,LJOS,1
LLG99,"Léo Lagrange",,47.296925,-1.556004,,,0,LLGR,2
LLGR1,"Léo Lagrange",,47.297316,-1.554849,,,0,LLGR,1
LLGR2,"Léo Lagrange",,47.296996,-1.555336,,,0,LLGR,1
LLGR3,"Léo Lagrange",,47.296912,-1.555985,,,0,LLGR,2
LLIO1,"Les Lions",,47.249599,-1.613859,,,0,LLIO,1
LLIO2,"Les Lions",,47.249847,-1.615498,,,0,LLIO,1
LLMO1,"Le Clémois",,47.137414,-1.722566,,,0,LLMO,1
LLMO2,"Le Clémois",,47.137357,-1.722339,,,0,LLMO,1
LLOR1,"La Lorie",,47.235279,-1.657003,,,0,LLOR,2
LLOR2,"La Lorie",,47.235032,-1.656522,,,0,LLOR,2
LMAR1,"La Marche",,47.181124,-1.659691,,,0,LMAR,1
LMAR2,"La Marche",,47.180614,-1.659060,,,0,LMAR,1
LMBR1,"Lambert",,47.170925,-1.539721,,,0,LMBR,1
LMBR2,"Lambert",,47.171360,-1.538968,,,0,LMBR,1
LME98,"La Martinière",,47.206331,-1.784911,,,0,LMEE,1
LMIC1,"Louise Michel",,47.219487,-1.613188,,,0,LMIC,1
LMIC2,"Louise Michel",,47.219348,-1.613424,,,0,LMIC,1
LMNE1,"Lemoine",,47.235529,-1.547732,,,0,LMNE,1
LMNE2,"Lemoine",,47.235363,-1.547544,,,0,LMNE,1
LMRI1,"Lamoricière",,47.214449,-1.572393,,,0,LMRI,1
LMRI2,"Lamoricière",,47.214544,-1.572578,,,0,LMRI,1
LMTA1,"La Montagne",,47.188810,-1.689904,,,0,LMTA,1
LMTA2,"La Montagne",,47.188468,-1.689210,,,0,LMTA,1
LNAI1,"Le Nain",,47.226587,-1.600973,,,0,LNAI,1
LNAI2,"Le Nain",,47.227076,-1.600486,,,0,LNAI,1
LNNI1,"Lonnières",,47.323915,-1.347842,,,0,LNNI,2
LNNI2,"Lonnières",,47.323589,-1.347635,,,0,LNNI,2
LNOU1,"La Noue",,47.140427,-1.607698,,,0,LNOU,1
LNOU2,"La Noue",,47.140702,-1.607406,,,0,LNOU,1
LNTT1,"Linot",,47.265459,-1.525905,,,0,LNTT,1
LNTT2,"Linot",,47.265393,-1.526130,,,0,LNTT,1
LOIR1,"Loire",,47.248305,-1.486611,,,0,LOIR,1
LOIR2,"Loire",,47.248462,-1.486511,,,0,LOIR,1
LOMB1,"Lombarderie",,47.233639,-1.555515,,,0,LOMB,1
LOMB2,"Lombarderie",,47.233150,-1.555406,,,0,LOMB,1
LONG1,"Longchamp",,47.235117,-1.582562,,,0,LONG,1
LONG2,"Longchamp",,47.234912,-1.582172,,,0,LONG,1
LPBA1,"Bac du Pellerin",,47.202938,-1.754894,,,0,LPBA,1
LPEL1,"Le Pellerin",,47.201280,-1.759062,,,0,LPEL,1
LPEL2,"Le Pellerin",,47.200672,-1.759535,,,0,LPEL,1
LPEL3,"Le Pellerin",,47.200518,-1.763160,,,0,LPEL,1
LPEL4,"Le Pellerin",,47.200482,-1.762833,,,0,LPEL,1
LPLE1,"La Plée",,47.194480,-1.463430,,,0,LPLE,2
LPLE2,"La Plée",,47.194063,-1.462099,,,0,LPLE,2
LPLE3,"La Plée",,47.193167,-1.464126,,,0,LPLE,2
LPLE4,"La Plée",,47.193174,-1.462732,,,0,LPLE,1
LPME1,"La Plume",,47.194912,-1.505470,,,0,LPME,2
LPME2,"La Plume",,47.194910,-1.505189,,,0,LPME,2
LRAY1,"Le Gray 1",,47.284194,-1.586849,,,0,LRAY,2
LRAY2,"Le Gray 1",,47.283694,-1.586585,,,0,LRAY,2
LRCH1,"La Roche",,47.216487,-1.519263,,,0,LRCH,1
LRCH2,"La Roche",,47.216831,-1.518058,,,0,LRCH,1
LRHE1,"Les Roches",,47.263588,-1.579382,,,0,LRHE,1
LRHE2,"Les Roches",,47.263119,-1.580308,,,0,LRHE,1
LRHE3,"Les Roches",,47.263706,-1.580164,,,0,LRHE,1
LRNE1,"Lourneau",,47.200172,-1.488423,,,0,LRNE,1
LRNE2,"Lourneau",,47.200268,-1.488256,,,0,LRNE,1
LRYA1,"Le Gray 2",,47.283356,-1.584014,,,0,LRYA,1
LRYA2,"Le Gray 2",,47.283270,-1.584195,,,0,LRYA,1
LSAL1,"La Salle",,47.214351,-1.689108,,,0,LSAL,1
LSAL2,"La Salle",,47.214478,-1.688365,,,0,LSAL,1
LSLL1,"Les Salles",,47.250299,-1.536018,,,0,LSLL,2
LSLL2,"Les Salles",,47.250383,-1.536083,,,0,LSLL,2
LSOU1,"La Source",,47.305690,-1.551642,,,0,LSOU,1
LSOU2,"La Source",,47.305541,-1.551722,,,0,LSOU,1
LSYY1,"Léon Say",,47.229654,-1.569225,,,0,LSYY,2
LSYY2,"Léon Say",,47.228951,-1.569595,,,0,LSYY,2
LTOU1,"Le Tour",,47.151623,-1.689484,,,0,LTOU,1
LTOU2,"Le Tour",,47.151900,-1.688925,,,0,LTOU,1
LUNI1,"Lieu Unique",,47.215647,-1.546108,,,0,LUNI,2
LUNI2,"Lieu Unique",,47.215956,-1.544871,,,0,LUNI,2
LYBR1,"Lycée Brottier",,47.160052,-1.677384,,,0,LYBR,2
LYBR2,"Lycée Brottier",,47.160624,-1.677783,,,0,LYBR,2
LYCQ1,"Lycée Estienne d'Orves",,47.279404,-1.491997,,,0,LYCQ,1
LYOR1,"Lycée d'Orbigny",,47.153969,-1.680915,,,0,LYOR,1
LYOR2,"Lycée d'Orbigny",,47.154304,-1.680425,,,0,LYOR,1
LYOR3,"Lycée d'Orbigny",,47.155774,-1.681493,,,0,LYOR,1
LYPE1,"Lycée Appert",,47.251742,-1.611325,,,0,LYPE,1
LYPE2,"Lycée Appert",,47.251083,-1.610769,,,0,LYPE,1
LYRI1,"Lycée Rieffel",,47.255438,-1.642775,,,0,LYRI,1
LYRI2,"Lycée Rieffel",,47.255456,-1.642432,,,0,LYRI,1
LZCA1,"Lusançay",,47.202653,-1.582309,,,0,LZCA,1
LZCA2,"Lusançay",,47.202713,-1.582614,,,0,LZCA,1
MAAR1,"Maillardière",,47.274015,-1.634280,,,0,MAAR,1
MAAR2,"Maillardière",,47.273909,-1.634120,,,0,MAAR,1
MADO1,"Mandon",,47.160833,-1.471123,,,0,MADO,2
MADO2,"Mandon",,47.160444,-1.470754,,,0,MADO,2
MAGA1,"Gare de Mauves",,47.293188,-1.389856,,,0,MAGA,1
MAGA2,"Gare de Mauves",,47.293191,-1.389839,,,0,MAGA,1
MAI81,"8 Mai",,47.189503,-1.551307,,,0,MAI8,1
MAI82,"8 Mai",,47.189276,-1.551683,,,0,MAI8,1
MAI83,"8 Mai",,47.188787,-1.551468,,,0,MAI8,1
MAI84,"8 Mai",,47.189072,-1.551660,,,0,MAI8,1
MAI85,"8 Mai",,47.188976,-1.551056,,,0,MAI8,1
MAI86,"8 Mai",,47.189199,-1.551104,,,0,MAI8,1
MALL1,"Mail",,47.269053,-1.611629,,,0,MALL,2
MALL2,"Mail",,47.269062,-1.611365,,,0,MALL,1
MARR1,"Maison d'Arrêt",,47.266441,-1.503328,,,0,MARR,1
MARR2,"Maison d'Arrêt",,47.266953,-1.503038,,,0,MARR,1
MASS1,"Massigné",,47.298927,-1.579510,,,0,MASS,2
MASS2,"Massigné",,47.298862,-1.579529,,,0,MASS,2
MATI1,"Matière",,47.276366,-1.448889,,,0,MATI,1
MATI2,"Matière",,47.276420,-1.448832,,,0,MATI,1
MAUC1,"Centre de Mauves",,47.297383,-1.394090,,,0,MAUC,1
MAUC2,"Centre de Mauves",,47.296727,-1.392895,,,0,MAUC,1
MAZE1,"Mazères",,47.313698,-1.350417,,,0,MAZE,2
MAZE2,"Mazères",,47.313653,-1.350642,,,0,MAZE,2
MBLA1,"Mont Blanc",,47.176780,-1.555883,,,0,MBLA,2
MBLA2,"Mont Blanc",,47.175768,-1.555237,,,0,MBLA,2
MBOU1,"Mairie de Bouguenais",,47.178973,-1.619192,,,0,MBOU,2
MBOU2,"Mairie de Bouguenais",,47.178982,-1.618778,,,0,MBOU,2
MBRU1,"Moulin Brûlé",,47.259677,-1.655188,,,0,MBRU,2
MBRU2,"Moulin Brûlé",,47.259414,-1.654559,,,0,MBRU,2
MBSE1,"Moulin Boisseau",,47.288418,-1.484168,,,0,MBSE,2
MBSE2,"Moulin Boisseau",,47.287480,-1.484291,,,0,MBSE,2
MCAS1,"Moulin Cassé",,47.256270,-1.469173,,,0,MCAS,1
MCAS2,"Moulin Cassé",,47.256621,-1.468474,,,0,MCAS,1
MCCO1,"Marché Commun",,47.259651,-1.499983,,,0,MCCO,2
MCCO2,"Marché Commun",,47.260390,-1.499803,,,0,MCCO,2
MCHA1,"Mairie de Chantenay",,47.206322,-1.587851,,,0,MCHA,1
MCHA2,"Mairie de Chantenay",,47.207147,-1.587520,,,0,MCHA,1
MCHA3,"Mairie de Chantenay",,47.206937,-1.588219,,,0,MCHA,1
MCOU1,"Mairie de Couëron",,47.212275,-1.727242,,,0,MCOU,1
MCOU2,"Mairie de Couëron",,47.212109,-1.727012,,,0,MCOU,1
MCUR1,"Madame Curie",,47.189130,-1.554310,,,0,MCUR,1
MCUR2,"Madame Curie",,47.189229,-1.555552,,,0,MCUR,1
MDA71,"Maison des Arts",,47.211519,-1.616655,,,0,MDAR,2
MDAR1,"Maison des Arts",,47.211110,-1.617465,,,0,MDAR,1
MDAR2,"Maison des Arts",,47.211911,-1.617500,,,0,MDAR,1
MDAR3,"Maison des Arts",,47.211110,-1.618179,,,0,MDAR,1
MDEL1,"Mandel",,47.202593,-1.537127,,,0,MDEL,2
MDEL2,"Mandel",,47.202485,-1.537102,,,0,MDEL,2
MDLA1,"Moulin des Landes",,47.262012,-1.481448,,,0,MDLA,1
MDLA2,"Moulin des Landes",,47.262071,-1.481452,,,0,MDLA,1
